
 ================ Running training with num_iterations = 22500 ================
================= Epoch number = 12 ,Size: 0.7787 =================

================= Epoch number = 12 ,Size: 0.7800 =================

================= Epoch number = 12 ,Size: 0.7813 =================
New best validation accuracy: 0.9141 at iteration 8835






================= Epoch number = 12 ,Size: 0.7827 =================

================= Epoch number = 12 ,Size: 0.7840 =================

================= Epoch number = 12 ,Size: 0.7853 =================

================= Epoch number = 12 ,Size: 0.7867 =================

================= Epoch number = 12 ,Size: 0.7880 =================

================= Epoch number = 12 ,Size: 0.7893 =================

================= Epoch number = 12 ,Size: 0.7907 =================

================= Epoch number = 12 ,Size: 0.7920 =================

================= Epoch number = 12 ,Size: 0.7933 =================

================= Epoch number = 12 ,Size: 0.7947 =================

================= Epoch number = 12 ,Size: 0.7960 =================

================= Epoch number = 12 ,Size: 0.7973 =================

================= Epoch number = 12 ,Size: 0.7987 =================

================= Epoch number = 12 ,Size: 0.8000 =================

================= Epoch number = 12 ,Size: 0.8013 =================

================= Epoch number = 12 ,Size: 0.8027 =================

================= Epoch number = 12 ,Size: 0.8040 =================

================= Epoch number = 12 ,Size: 0.8053 =================

================= Epoch number = 12 ,Size: 0.8067 =================

================= Epoch number = 12 ,Size: 0.8080 =================

================= Epoch number = 12 ,Size: 0.8093 =================

================= Epoch number = 12 ,Size: 0.8107 =================

================= Epoch number = 12 ,Size: 0.8120 =================

================= Epoch number = 12 ,Size: 0.8133 =================

================= Epoch number = 12 ,Size: 0.8147 =================

================= Epoch number = 12 ,Size: 0.8160 =================

================= Epoch number = 12 ,Size: 0.8173 =================

================= Epoch number = 12 ,Size: 0.8187 =================

================= Epoch number = 12 ,Size: 0.8200 =================

================= Epoch number = 12 ,Size: 0.8213 =================

================= Epoch number = 12 ,Size: 0.8227 =================

================= Epoch number = 12 ,Size: 0.8240 =================

================= Epoch number = 12 ,Size: 0.8253 =================

================= Epoch number = 12 ,Size: 0.8267 =================

================= Epoch number = 12 ,Size: 0.8280 =================

================= Epoch number = 12 ,Size: 0.8293 =================

================= Epoch number = 12 ,Size: 0.8307 =================

================= Epoch number = 12 ,Size: 0.8320 =================

================= Epoch number = 12 ,Size: 0.8333 =================

================= Epoch number = 12 ,Size: 0.8347 =================
New best validation accuracy: 0.9145 at iteration 8875






================= Epoch number = 12 ,Size: 0.8360 =================

================= Epoch number = 12 ,Size: 0.8373 =================

================= Epoch number = 12 ,Size: 0.8387 =================

================= Epoch number = 12 ,Size: 0.8400 =================

================= Epoch number = 12 ,Size: 0.8413 =================

================= Epoch number = 12 ,Size: 0.8427 =================

================= Epoch number = 12 ,Size: 0.8440 =================

================= Epoch number = 12 ,Size: 0.8453 =================

================= Epoch number = 12 ,Size: 0.8467 =================

================= Epoch number = 12 ,Size: 0.8480 =================

================= Epoch number = 12 ,Size: 0.8493 =================

================= Epoch number = 12 ,Size: 0.8507 =================

================= Epoch number = 12 ,Size: 0.8520 =================

================= Epoch number = 12 ,Size: 0.8533 =================

================= Epoch number = 12 ,Size: 0.8547 =================

================= Epoch number = 12 ,Size: 0.8560 =================

================= Epoch number = 12 ,Size: 0.8573 =================

================= Epoch number = 12 ,Size: 0.8587 =================

================= Epoch number = 12 ,Size: 0.8600 =================

================= Epoch number = 12 ,Size: 0.8613 =================

================= Epoch number = 12 ,Size: 0.8627 =================

================= Epoch number = 12 ,Size: 0.8640 =================

================= Epoch number = 12 ,Size: 0.8653 =================

================= Epoch number = 12 ,Size: 0.8667 =================

================= Epoch number = 12 ,Size: 0.8680 =================

================= Epoch number = 12 ,Size: 0.8693 =================

================= Epoch number = 12 ,Size: 0.8707 =================

================= Epoch number = 12 ,Size: 0.8720 =================

================= Epoch number = 12 ,Size: 0.8733 =================

================= Epoch number = 12 ,Size: 0.8747 =================

================= Epoch number = 12 ,Size: 0.8760 =================

================= Epoch number = 12 ,Size: 0.8773 =================

================= Epoch number = 12 ,Size: 0.8787 =================

================= Epoch number = 12 ,Size: 0.8800 =================

================= Epoch number = 12 ,Size: 0.8813 =================

================= Epoch number = 12 ,Size: 0.8827 =================

================= Epoch number = 12 ,Size: 0.8840 =================

================= Epoch number = 12 ,Size: 0.8853 =================

================= Epoch number = 12 ,Size: 0.8867 =================

================= Epoch number = 12 ,Size: 0.8880 =================

================= Epoch number = 12 ,Size: 0.8893 =================

================= Epoch number = 12 ,Size: 0.8907 =================

================= Epoch number = 12 ,Size: 0.8920 =================

================= Epoch number = 12 ,Size: 0.8933 =================

================= Epoch number = 12 ,Size: 0.8947 =================

================= Epoch number = 12 ,Size: 0.8960 =================

================= Epoch number = 12 ,Size: 0.8973 =================

================= Epoch number = 12 ,Size: 0.8987 =================

================= Epoch number = 12 ,Size: 0.9000 =================

================= Epoch number = 12 ,Size: 0.9013 =================

================= Epoch number = 12 ,Size: 0.9027 =================

================= Epoch number = 12 ,Size: 0.9040 =================

================= Epoch number = 12 ,Size: 0.9053 =================

================= Epoch number = 12 ,Size: 0.9067 =================

================= Epoch number = 12 ,Size: 0.9080 =================

================= Epoch number = 12 ,Size: 0.9093 =================

================= Epoch number = 12 ,Size: 0.9107 =================

================= Epoch number = 12 ,Size: 0.9120 =================

================= Epoch number = 12 ,Size: 0.9133 =================

================= Epoch number = 12 ,Size: 0.9147 =================

================= Epoch number = 12 ,Size: 0.9160 =================

================= Epoch number = 12 ,Size: 0.9173 =================

================= Epoch number = 12 ,Size: 0.9187 =================

================= Epoch number = 12 ,Size: 0.9200 =================

================= Epoch number = 12 ,Size: 0.9213 =================

================= Epoch number = 12 ,Size: 0.9227 =================

================= Epoch number = 12 ,Size: 0.9240 =================

================= Epoch number = 12 ,Size: 0.9253 =================

================= Epoch number = 12 ,Size: 0.9267 =================

================= Epoch number = 12 ,Size: 0.9280 =================

================= Epoch number = 12 ,Size: 0.9293 =================

================= Epoch number = 12 ,Size: 0.9307 =================
